"timestamp_utc","ciclo","health_ok","health_status","health_latency_ms","metrics_ok","metrics_status","monitor_age_sec","monitor_last_duration_sec","monitor_empresas_falha","ciclos_success","ciclos_partial","ciclos_fatal_error","ciclos_skipped_concurrent","delta_ciclos_total","delta_failure_rate_pct","alertas_total","alertas_critical","alertas_webhook_pagamento_falha","alertas_status_sincronizacao_divergente","alertas_referencia_integracao_invalida","alertas_estorno_falha"
"2026-03-07T11:55:20Z","7441","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7442","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7443","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7444","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7445","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7446","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7447","False","429","1,19","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7448","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7449","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7450","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7451","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7452","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7453","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7454","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7455","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7456","False","429","1,03","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7457","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7458","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7459","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7460","False","429","1,62","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7461","False","429","1,24","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7462","False","429","0,93","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7463","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7464","False","429","0,92","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7465","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7466","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7467","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7468","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7469","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7470","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7471","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7472","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7473","False","429","0,93","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7474","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7475","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7476","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7477","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7478","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7479","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7480","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7481","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7482","False","429","0,69","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7483","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7484","False","429","1","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7485","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7486","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7487","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7488","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7489","False","429","0,99","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7490","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7491","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7492","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7493","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7494","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7495","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7496","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7497","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7498","False","429","1,02","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7499","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7500","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7501","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7502","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:20Z","7503","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7504","False","429","1,21","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7505","False","429","1,09","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7506","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7507","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7508","False","429","1,23","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7509","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7510","False","429","0,95","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7511","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7512","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7513","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7514","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7515","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7516","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7517","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7518","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7519","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7520","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7521","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7522","False","429","1,68","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7523","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7524","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7525","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7526","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7527","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7528","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7529","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7530","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7531","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7532","False","429","1,22","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7533","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7534","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7535","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7536","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7537","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7538","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7539","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7540","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7541","False","429","0,92","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7542","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7543","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7544","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7545","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7546","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7547","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7548","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7549","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7550","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7551","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7552","False","429","1,02","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7553","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7554","False","429","1,18","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7555","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7556","False","429","1,48","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7557","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7558","False","429","0,88","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7559","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7560","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7561","False","429","1,22","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7562","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7563","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7564","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7565","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7566","False","429","0,92","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7567","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7568","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7569","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7570","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7571","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7572","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7573","False","429","0,93","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7574","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7575","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7576","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7577","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7578","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7579","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7580","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7581","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7582","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7583","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7584","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7585","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7586","False","429","1,04","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7587","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7588","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7589","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7590","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7591","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7592","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7593","False","429","0,93","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7594","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7595","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7596","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7597","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7598","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7599","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7600","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7601","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7602","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7603","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7604","False","429","0,95","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7605","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7606","False","429","0,98","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7607","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7608","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7609","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7610","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7611","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7612","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7613","False","429","0,97","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7614","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7615","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7616","False","429","1,03","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7617","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7618","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7619","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7620","False","429","1,16","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7621","False","429","1,37","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7622","False","429","1,55","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7623","False","429","1,3","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7624","False","429","1,5","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7625","False","429","1,14","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7626","False","429","1,14","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7627","False","429","1,41","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7628","False","429","1,27","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7629","False","429","1,22","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7630","False","429","1,07","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7631","False","429","1,22","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7632","False","429","2,06","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7633","False","429","1,29","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7634","False","429","1,42","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7635","False","429","1,35","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7636","False","429","1,43","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7637","False","429","1,45","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7638","False","429","1,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7639","False","429","1,37","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7640","False","429","1,59","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7641","False","429","1,26","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7642","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7643","False","429","1,07","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7644","False","429","1,26","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7645","False","429","0,81","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7646","False","429","1,14","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7647","False","429","0,92","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7648","False","429","0,91","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7649","False","429","1,18","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7650","False","429","0,95","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7651","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7652","False","429","1,08","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7653","False","429","0,79","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7654","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7655","False","429","1,07","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7656","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7657","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7658","False","429","1,1","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7659","False","429","1,14","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7660","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7661","False","429","0,78","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7662","False","429","1,08","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7663","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7664","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7665","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7666","False","429","0,9","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7667","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7668","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7669","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7670","False","429","0,77","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7671","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7672","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7673","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7674","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7675","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7676","False","429","0,95","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7677","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7678","False","429","0,74","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7679","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7680","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7681","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7682","False","429","0,83","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7683","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7684","False","429","0,72","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7685","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7686","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7687","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7688","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7689","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7690","False","429","0,8","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7691","False","429","0,87","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7692","False","429","0,71","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7693","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7694","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7695","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7696","False","429","0,84","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7697","False","429","0,73","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7698","False","429","0,76","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7699","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7700","False","429","0,85","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7701","False","429","1,01","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7702","False","429","0,82","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7703","False","429","0,86","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7704","False","429","0,7","False","429",,,,"0","0","0","0","0",,,,,,,
"2026-03-07T11:55:21Z","7705","False","429","0,75","False","429",,,,"0","0","0","0","0",,,,,,,
